CN0110900000000,1,109,"Pike County, AL",2005,"14,974","14,369",605,4
CN0111100000000,1,111,"Randolph County, AL",2005,"9,794","9,197",597,6.1
CN0111300000000,1,113,"Russell County, AL",2005,"21,440","20,158","1,282",6
CN0111500000000,1,115,"St. Clair County, AL",2005,"33,663","32,335","1,328",3.9
CN0111700000000,1,117,"Shelby County, AL",2005,"94,460","91,578","2,882",3.1
CN0111900000000,1,119,"Sumter County, AL",2005,"4,850","4,501",349,7.2
CN0112100000000,1,121,"Talladega County, AL",2005,"39,578","37,693","1,885",4.8
CN0112300000000,1,123,"Tallapoosa County, AL",2005,"18,538","17,709",829,4.5
CN0112500000000,1,125,"Tuscaloosa County, AL",2005,"84,590","81,456","3,134",3.7
CN0112700000000,1,127,"Walker County, AL",2005,"29,693","28,391","1,302",4.4
CN0112900000000,1,129,"Washington County, AL",2005,"6,868","6,444",424,6.2
CN0113100000000,1,131,"Wilcox County, AL",2005,"3,615","3,283",332,9.2
CN0113300000000,1,133,"Winston County, AL",2005,"10,338","9,819",519,5
CN0201300000000,2,13,"Aleutians East Borough, AK",2005,"1,075",972,103,9.6
CN0201600000000,2,16,"Aleutians West Census Area, AK",2005,"3,139","2,958",181,5.8
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2005,"148,840","140,606","8,234",5.5
CN0205000000000,2,50,"Bethel Census Area, AK",2005,"7,084","6,172",912,12.9
CN0206000000000,2,60,"Bristol Bay Borough, AK",2005,969,912,57,5.9
CN0206800000000,2,68,"Denali Borough, AK",2005,"1,587","1,483",104,6.6
CN0207000000000,2,70,"Dillingham Census Area, AK",2005,"2,060","1,839",221,10.7
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2005,"45,190","42,534","2,656",5.9
CN0210000000000,2,100,"Haines Borough, AK",2005,"1,471","1,338",133,9
CN0211000000000,2,110,"Juneau Borough/city, AK",2005,"18,326","17,341",985,5.4
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2005,"25,294","23,065","2,229",8.8
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2005,"7,956","7,417",539,6.8
CN0215000000000,2,150,"Kodiak Island Borough, AK",2005,"6,050","5,546",504,8.3
CN0215800000000,2,158,"Kusilvak Census Area, AK",2005,"2,542","2,008",534,21
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2005,"1,038",962,76,7.3
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2005,"36,688","33,871","2,817",7.7
CN0218000000000,2,180,"Nome Census Area, AK",2005,"3,976","3,480",496,12.5
CN0218500000000,2,185,"North Slope Borough, AK",2005,"3,716","3,379",337,9.1
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2005,"3,059","2,694",365,11.9
CN0220100000000,2,201,"Prince of Wales-Outer Ketchikan Census Area, AK",2005,"2,566","2,228",338,13.2
CN0222000000000,2,220,"Sitka Borough/city, AK",2005,"4,738","4,473",265,5.6
CN0223200000000,2,232,"Skagway-Hoonah-Angoon Census Area, AK",2005,"1,845","1,598",247,13.4
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",2005,"3,307","2,958",349,10.6
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",2005,"5,259","4,756",503,9.6
CN0228000000000,2,280,"Wrangell-Petersburg Census Area, AK",2005,"2,927","2,630",297,10.1
CN0228200000000,2,282,"Yakutat Borough/city, AK",2005,320,286,34,10.6
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",2005,"3,136","2,767",369,11.8
CN0400100000000,4,1,"Apache County, AZ",2005,"19,906","17,826","2,080",10.4
CN0400300000000,4,3,"Cochise County, AZ",2005,"55,374","52,724","2,650",4.8
CN0400500000000,4,5,"Coconino County, AZ",2005,"67,390","64,094","3,296",4.9
CN0400700000000,4,7,"Gila County, AZ",2005,"20,517","19,309","1,208",5.9
CN0400900000000,4,9,"Graham County, AZ",2005,"12,172","11,444",728,6
CN0401100000000,4,11,"Greenlee County, AZ",2005,"3,467","3,300",167,4.8
CN0401200000000,4,12,"La Paz County, AZ",2005,"7,646","7,130",516,6.7
CN0401300000000,4,13,"Maricopa County, AZ",2005,"1,842,737","1,768,406","74,331",4
CN0401500000000,4,15,"Mohave County, AZ",2005,"88,439","84,670","3,769",4.3
CN0401700000000,4,17,"Navajo County, AZ",2005,"37,402","34,402","3,000",8
CN0401900000000,4,19,"Pima County, AZ",2005,"438,417","418,851","19,566",4.5
CN0402100000000,4,21,"Pinal County, AZ",2005,"86,792","81,960","4,832",5.6
CN0402300000000,4,23,"Santa Cruz County, AZ",2005,"15,930","14,560","1,370",8.6
CN0402500000000,4,25,"Yavapai County, AZ",2005,"90,782","86,786","3,996",4.4
CN0402700000000,4,27,"Yuma County, AZ",2005,"75,545","63,556","11,989",15.9
CN0500100000000,5,1,"Arkansas County, AR",2005,"11,222","10,428",794,7.1
CN0500300000000,5,3,"Ashley County, AR",2005,"9,562","8,763",799,8.4
CN0500500000000,5,5,"Baxter County, AR",2005,"17,061","16,104",957,5.6
CN0500700000000,5,7,"Benton County, AR",2005,"99,292","96,059","3,233",3.3
CN0500900000000,5,9,"Boone County, AR",2005,"16,579","15,728",851,5.1
CN0501100000000,5,11,"Bradley County, AR",2005,"5,458","5,027",431,7.9
CN0501300000000,5,13,"Calhoun County, AR",2005,"2,662","2,479",183,6.9
CN0501500000000,5,15,"Carroll County, AR",2005,"13,422","12,809",613,4.6
CN0501700000000,5,17,"Chicot County, AR",2005,"4,849","4,362",487,10
CN0501900000000,5,19,"Clark County, AR",2005,"10,953","10,280",673,6.1
CN0502100000000,5,21,"Clay County, AR",2005,"7,030","6,438",592,8.4
CN0502300000000,5,23,"Cleburne County, AR",2005,"11,529","10,961",568,4.9
CN0502500000000,5,25,"Cleveland County, AR",2005,"4,236","3,987",249,5.9
CN0502700000000,5,27,"Columbia County, AR",2005,"10,991","10,289",702,6.4
CN0502900000000,5,29,"Conway County, AR",2005,"9,573","9,079",494,5.2
CN0503100000000,5,31,"Craighead County, AR",2005,"44,677","42,537","2,140",4.8
CN0503300000000,5,33,"Crawford County, AR",2005,"27,191","26,001","1,190",4.4
CN0503500000000,5,35,"Crittenden County, AR",2005,"22,317","20,849","1,468",6.6
CN0503700000000,5,37,"Cross County, AR",2005,"8,427","7,784",643,7.6
CN0503900000000,5,39,"Dallas County, AR",2005,"3,833","3,563",270,7
CN0504100000000,5,41,"Desha County, AR",2005,"6,036","5,510",526,8.7
CN0504300000000,5,43,"Drew County, AR",2005,"8,604","7,871",733,8.5
CN0504500000000,5,45,"Faulkner County, AR",2005,"51,553","49,245","2,308",4.5
CN0504700000000,5,47,"Franklin County, AR",2005,"8,444","8,080",364,4.3
CN0504900000000,5,49,"Fulton County, AR",2005,"5,051","4,781",270,5.3
CN0505100000000,5,51,"Garland County, AR",2005,"41,566","39,198","2,368",5.7
CN0505300000000,5,53,"Grant County, AR",2005,"8,585","8,165",420,4.9
CN0505500000000,5,55,"Greene County, AR",2005,"18,603","17,516","1,087",5.8
CN0505700000000,5,57,"Hempstead County, AR",2005,"10,811","10,184",627,5.8
CN0505900000000,5,59,"Hot Spring County, AR",2005,"15,023","14,226",797,5.3
CN0506100000000,5,61,"Howard County, AR",2005,"6,197","5,851",346,5.6
CN0506300000000,5,63,"Independence County, AR",2005,"17,699","16,615","1,084",6.1
CN0506500000000,5,65,"Izard County, AR",2005,"5,207","4,872",335,6.4
CN0506700000000,5,67,"Jackson County, AR",2005,"7,728","7,082",646,8.4
CN0506900000000,5,69,"Jefferson County, AR",2005,"36,714","33,914","2,800",7.6
CN0507100000000,5,71,"Johnson County, AR",2005,"10,892","10,358",534,4.9
CN0507300000000,5,73,"Lafayette County, AR",2005,"3,191","2,952",239,7.5
CN0507500000000,5,75,"Lawrence County, AR",2005,"7,451","6,892",559,7.5
CN0507700000000,5,77,"Lee County, AR",2005,"3,381","3,023",358,10.6
CN0507900000000,5,79,"Lincoln County, AR",2005,"5,205","4,810",395,7.6
CN0508100000000,5,81,"Little River County, AR",2005,"6,471","6,166",305,4.7
CN0508300000000,5,83,"Logan County, AR",2005,"9,985","9,491",494,4.9
CN0508500000000,5,85,"Lonoke County, AR",2005,"30,512","29,143","1,369",4.5
CN0508700000000,5,87,"Madison County, AR",2005,"7,764","7,474",290,3.7
CN0508900000000,5,89,"Marion County, AR",2005,"6,741","6,391",350,5.2
CN0509100000000,5,91,"Miller County, AR",2005,"19,547","18,604",943,4.8
CN0509300000000,5,93,"Mississippi County, AR",2005,"20,023","18,286","1,737",8.7
CN0509500000000,5,95,"Monroe County, AR",2005,"3,830","3,574",256,6.7
CN0509700000000,5,97,"Montgomery County, AR",2005,"4,304","4,091",213,4.9
CN0509900000000,5,99,"Nevada County, AR",2005,"4,357","4,104",253,5.8
CN0510100000000,5,101,"Newton County, AR",2005,"3,565","3,383",182,5.1
CN0510300000000,5,103,"Ouachita County, AR",2005,"12,479","11,597",882,7.1
CN0510500000000,5,105,"Perry County, AR",2005,"4,921","4,668",253,5.1
CN0510700000000,5,107,"Phillips County, AR",2005,"8,760","7,959",801,9.1
CN0510900000000,5,109,"Pike County, AR",2005,"5,110","4,862",248,4.9
CN0511100000000,5,111,"Poinsett County, AR",2005,"11,380","10,623",757,6.7
CN0511300000000,5,113,"Polk County, AR",2005,"8,622","8,187",435,5
CN0511500000000,5,115,"Pope County, AR",2005,"29,303","27,983","1,320",4.5
CN0511700000000,5,117,"Prairie County, AR",2005,"4,273","4,016",257,6
CN0511900000000,5,119,"Pulaski County, AR",2005,"188,891","179,725","9,166",4.9
CN0512100000000,5,121,"Randolph County, AR",2005,"7,801","7,188",613,7.9
CN0512300000000,5,123,"St. Francis County, AR",2005,"10,711","9,791",920,8.6
CN0512500000000,5,125,"Saline County, AR",2005,"46,911","44,872","2,039",4.3
CN0512700000000,5,127,"Scott County, AR",2005,"4,647","4,435",212,4.6
CN0512900000000,5,129,"Searcy County, AR",2005,"3,391","3,221",170,5
CN0513100000000,5,131,"Sebastian County, AR",2005,"59,129","56,589","2,540",4.3
CN0513300000000,5,133,"Sevier County, AR",2005,"7,586","7,262",324,4.3
CN0513500000000,5,135,"Sharp County, AR",2005,"6,507","6,036",471,7.2
CN0513700000000,5,137,"Stone County, AR",2005,"4,473","4,181",292,6.5
CN0513900000000,5,139,"Union County, AR",2005,"19,953","18,575","1,378",6.9
CN0514100000000,5,141,"Van Buren County, AR",2005,"6,955","6,524",431,6.2
CN0514300000000,5,143,"Washington County, AR",2005,"99,971","96,587","3,384",3.4
CN0514500000000,5,145,"White County, AR",2005,"32,218","30,172","2,046",6.4
CN0514700000000,5,147,"Woodruff County, AR",2005,"3,432","3,116",316,9.2
CN0514900000000,5,149,"Yell County, AR",2005,"10,562","10,117",445,4.2
CN0600100000000,6,1,"Alameda County, CA",2005,"734,383","696,983","37,400",5.1
CN0600300000000,6,3,"Alpine County, CA",2005,526,484,42,8
CN0600500000000,6,5,"Amador County, CA",2005,"17,201","16,241",960,5.6
CN0600700000000,6,7,"Butte County, CA",2005,"98,326","91,703","6,623",6.7
CN0600900000000,6,9,"Calaveras County, CA",2005,"20,532","19,253","1,279",6.2
CN0601100000000,6,11,"Colusa County, CA",2005,"9,881","8,629","1,252",12.7
CN0601300000000,6,13,"Contra Costa County, CA",2005,"509,956","485,332","24,624",4.8
CN0601500000000,6,15,"Del Norte County, CA",2005,"10,737","9,942",795,7.4
CN0601700000000,6,17,"El Dorado County, CA",2005,"91,067","86,721","4,346",4.8
CN0601900000000,6,19,"Fresno County, CA",2005,"407,216","370,692","36,524",9
CN0602100000000,6,21,"Glenn County, CA",2005,"11,537","10,568",969,8.4
CN0602300000000,6,23,"Humboldt County, CA",2005,"59,534","55,907","3,627",6.1
CN0602500000000,6,25,"Imperial County, CA",2005,"60,583","50,934","9,649",15.9
CN0602700000000,6,27,"Inyo County, CA",2005,"9,283","8,830",453,4.9
CN0602900000000,6,29,"Kern County, CA",2005,"326,802","299,495","27,307",8.4
CN0603100000000,6,31,"Kings County, CA",2005,"53,848","48,771","5,077",9.4
CN0603300000000,6,33,"Lake County, CA",2005,"25,988","23,933","2,055",7.9
CN0603500000000,6,35,"Lassen County, CA",2005,"12,249","11,268",981,8
CN0603700000000,6,37,"Los Angeles County, CA",2005,"4,787,286","4,532,874","254,412",5.3
CN0603900000000,6,39,"Madera County, CA",2005,"61,892","57,032","4,860",7.9
CN0604100000000,6,41,"Marin County, CA",2005,"129,120","124,128","4,992",3.9
CN0604300000000,6,43,"Mariposa County, CA",2005,"8,791","8,233",558,6.3
CN0604500000000,6,45,"Mendocino County, CA",2005,"43,849","41,337","2,512",5.7
CN0604700000000,6,47,"Merced County, CA",2005,"98,752","88,905","9,847",10
CN0604900000000,6,49,"Modoc County, CA",2005,"4,002","3,684",318,7.9
CN0605100000000,6,51,"Mono County, CA",2005,"8,342","7,939",403,4.8
CN0605300000000,6,53,"Monterey County, CA",2005,"206,604","191,585","15,019",7.3
CN0605500000000,6,55,"Napa County, CA",2005,"71,341","68,233","3,108",4.4
CN0605700000000,6,57,"Nevada County, CA",2005,"49,247","46,897","2,350",4.8
CN0605900000000,6,59,"Orange County, CA",2005,"1,586,227","1,527,005","59,222",3.7
CN0606100000000,6,61,"Placer County, CA",2005,"164,281","157,225","7,056",4.3
CN0606300000000,6,63,"Plumas County, CA",2005,"10,134","9,281",853,8.4
CN0606500000000,6,65,"Riverside County, CA",2005,"852,711","807,102","45,609",5.3
CN0606700000000,6,67,"Sacramento County, CA",2005,"664,444","631,679","32,765",4.9
CN0606900000000,6,69,"San Benito County, CA",2005,"24,503","22,532","1,971",8
CN0607100000000,6,71,"San Bernardino County, CA",2005,"851,617","807,388","44,229",5.2
CN0607300000000,6,73,"San Diego County, CA",2005,"1,490,071","1,426,095","63,976",4.3
CN0607500000000,6,75,"San Francisco County/city, CA",2005,"413,409","392,855","20,554",5
CN0607700000000,6,77,"San Joaquin County, CA",2005,"283,627","261,361","22,266",7.9
CN0607900000000,6,79,"San Luis Obispo County, CA",2005,"131,505","125,914","5,591",4.3
CN0608100000000,6,81,"San Mateo County, CA",2005,"360,365","345,111","15,254",4.2
CN0608300000000,6,83,"Santa Barbara County, CA",2005,"213,243","204,015","9,228",4.3
CN0608500000000,6,85,"Santa Clara County, CA",2005,"815,499","772,259","43,240",5.3
CN0608700000000,6,87,"Santa Cruz County, CA",2005,"143,018","134,065","8,953",6.3
CN0608900000000,6,89,"Shasta County, CA",2005,"81,760","75,847","5,913",7.2
CN0609100000000,6,91,"Sierra County, CA",2005,"1,581","1,450",131,8.3
CN0609300000000,6,93,"Siskiyou County, CA",2005,"18,650","16,974","1,676",9
CN0609500000000,6,95,"Solano County, CA",2005,"208,522","197,396","11,126",5.3
CN0609700000000,6,97,"Sonoma County, CA",2005,"253,459","242,272","11,187",4.4
CN0609900000000,6,99,"Stanislaus County, CA",2005,"226,659","207,643","19,016",8.4
CN0610100000000,6,101,"Sutter County, CA",2005,"40,005","36,155","3,850",9.6
CN0610300000000,6,103,"Tehama County, CA",2005,"25,203","23,477","1,726",6.8
CN0610500000000,6,105,"Trinity County, CA",2005,"5,171","4,643",528,10.2
CN0610700000000,6,107,"Tulare County, CA",2005,"183,327","166,064","17,263",9.4
CN0610900000000,6,109,"Tuolumne County, CA",2005,"25,988","24,319","1,669",6.4
CN0611100000000,6,111,"Ventura County, CA",2005,"416,025","396,331","19,694",4.7
CN0611300000000,6,113,"Yolo County, CA",2005,"92,375","87,261","5,114",5.5
CN0611500000000,6,115,"Yuba County, CA",2005,"25,687","23,374","2,313",9
CN0800100000000,8,1,"Adams County, CO",2005,"210,632","198,527","12,105",5.7
CN0800300000000,8,3,"Alamosa County, CO",2005,"8,165","7,716",449,5.5
CN0800500000000,8,5,"Arapahoe County, CO",2005,"299,727","284,458","15,269",5.1
CN0800700000000,8,7,"Archuleta County, CO",2005,"6,003","5,692",311,5.2
CN0800900000000,8,9,"Baca County, CO",2005,"2,275","2,187",88,3.9
CN0801100000000,8,11,"Bent County, CO",2005,"2,387","2,237",150,6.3
CN0801300000000,8,13,"Boulder County, CO",2005,"168,583","161,119","7,464",4.4
CN0801400000000,8,14,"Broomfield County/city, CO",2005,"24,586","23,391","1,195",4.9
CN0801500000000,8,15,"Chaffee County, CO",2005,"8,206","7,766",440,5.4
CN0801700000000,8,17,"Cheyenne County, CO",2005,"1,354","1,312",42,3.1
CN0801900000000,8,19,"Clear Creek County, CO",2005,"5,856","5,579",277,4.7
CN0802100000000,8,21,"Conejos County, CO",2005,"3,790","3,494",296,7.8
CN0802300000000,8,23,"Costilla County, CO",2005,"1,351","1,214",137,10.1
CN0802500000000,8,25,"Crowley County, CO",2005,"1,610","1,482",128,8
CN0802700000000,8,27,"Custer County, CO",2005,"2,021","1,925",96,4.8
CN0802900000000,8,29,"Delta County, CO",2005,"15,306","14,534",772,5
CN0803100000000,8,31,"Denver County/city, CO",2005,"303,022","285,717","17,305",5.7
CN0803300000000,8,33,"Dolores County, CO",2005,981,913,68,6.9
CN0803500000000,8,35,"Douglas County, CO",2005,"143,367","137,397","5,970",4.2
CN0803700000000,8,37,"Eagle County, CO",2005,"28,499","27,404","1,095",3.8
CN0803900000000,8,39,"Elbert County, CO",2005,"12,938","12,345",593,4.6
CN0804100000000,8,41,"El Paso County, CO",2005,"290,271","274,863","15,408",5.3
CN0804300000000,8,43,"Fremont County, CO",2005,"19,314","18,119","1,195",6.2
CN0804500000000,8,45,"Garfield County, CO",2005,"29,888","28,766","1,122",3.8
CN0804700000000,8,47,"Gilpin County, CO",2005,"3,349","3,187",162,4.8
CN0804900000000,8,49,"Grand County, CO",2005,"8,414","8,070",344,4.1
CN0805100000000,8,51,"Gunnison County, CO",2005,"9,037","8,680",357,4
CN0805300000000,8,53,"Hinsdale County, CO",2005,598,581,17,2.8
CN0805500000000,8,55,"Huerfano County, CO",2005,"3,268","3,013",255,7.8
CN0805700000000,8,57,"Jackson County, CO",2005,"1,138","1,093",45,4
CN0805900000000,8,59,"Jefferson County, CO",2005,"305,519","290,445","15,074",4.9
CN0806100000000,8,61,"Kiowa County, CO",2005,879,843,36,4.1
CN0806300000000,8,63,"Kit Carson County, CO",2005,"4,354","4,205",149,3.4
CN0806500000000,8,65,"Lake County, CO",2005,"3,937","3,742",195,5
CN0806700000000,8,67,"La Plata County, CO",2005,"29,858","28,719","1,139",3.8
CN0806900000000,8,69,"Larimer County, CO",2005,"166,484","159,153","7,331",4.4
CN0807100000000,8,71,"Las Animas County, CO",2005,"8,148","7,735",413,5.1
CN0807300000000,8,73,"Lincoln County, CO",2005,"3,036","2,911",125,4.1
CN0807500000000,8,75,"Logan County, CO",2005,"10,648","10,219",429,4
CN0807700000000,8,77,"Mesa County, CO",2005,"71,044","67,545","3,499",4.9
CN0807900000000,8,79,"Mineral County, CO",2005,460,437,23,5
CN0808100000000,8,81,"Moffat County, CO",2005,"7,858","7,506",352,4.5
CN0808300000000,8,83,"Montezuma County, CO",2005,"12,902","12,223",679,5.3
CN0808500000000,8,85,"Montrose County, CO",2005,"19,805","18,867",938,4.7
CN0808700000000,8,87,"Morgan County, CO",2005,"14,328","13,714",614,4.3
CN0808900000000,8,89,"Otero County, CO",2005,"9,355","8,755",600,6.4
CN0809100000000,8,91,"Ouray County, CO",2005,"2,943","2,841",102,3.5
CN0809300000000,8,93,"Park County, CO",2005,"9,669","9,212",457,4.7
CN0809500000000,8,95,"Phillips County, CO",2005,"2,285","2,205",80,3.5
CN0809700000000,8,97,"Pitkin County, CO",2005,"11,119","10,671",448,4
CN0809900000000,8,99,"Prowers County, CO",2005,"7,461","7,106",355,4.8
CN0810100000000,8,101,"Pueblo County, CO",2005,"69,563","64,792","4,771",6.9
CN0810300000000,8,103,"Rio Blanco County, CO",2005,"3,992","3,851",141,3.5
CN0810500000000,8,105,"Rio Grande County, CO",2005,"6,541","6,158",383,5.9
CN0810700000000,8,107,"Routt County, CO",2005,"14,563","14,025",538,3.7
CN0810900000000,8,109,"Saguache County, CO",2005,"3,084","2,852",232,7.5
CN0811100000000,8,111,"San Juan County, CO",2005,510,473,37,7.3
CN0811300000000,8,113,"San Miguel County, CO",2005,"5,228","5,004",224,4.3
CN0811500000000,8,115,"Sedgwick County, CO",2005,"1,621","1,571",50,3.1
CN0811700000000,8,117,"Summit County, CO",2005,"16,316","15,694",622,3.8
CN0811900000000,8,119,"Teller County, CO",2005,"12,639","12,010",629,5
CN0812100000000,8,121,"Washington County, CO",2005,"2,763","2,657",106,3.8
CN0812300000000,8,123,"Weld County, CO",2005,"111,458","105,323","6,135",5.5
CN0812500000000,8,125,"Yuma County, CO",2005,"6,080","5,888",192,3.2
CN0900100000000,9,1,"Fairfield County, CT",2005,"451,156","431,609","19,547",4.3
CN0900300000000,9,3,"Hartford County, CT",2005,"437,213","414,347","22,866",5.2
CN0900500000000,9,5,"Litchfield County, CT",2005,"102,041","97,426","4,615",4.5
CN0900700000000,9,7,"Middlesex County, CT",2005,"89,164","85,412","3,752",4.2
CN0900900000000,9,9,"New Haven County, CT",2005,"429,293","406,718","22,575",5.3
CN0901100000000,9,11,"New London County, CT",2005,"143,925","137,544","6,381",4.4
CN0901300000000,9,13,"Tolland County, CT",2005,"80,703","77,354","3,349",4.1
CN0901500000000,9,15,"Windham County, CT",2005,"60,809","57,528","3,281",5.4
CN1000100000000,10,1,"Kent County, DE",2005,"72,143","69,289","2,854",4
CN1000300000000,10,3,"New Castle County, DE",2005,"270,827","257,751","13,076",4.8
CN1000500000000,10,5,"Sussex County, DE",2005,"90,407","86,789","3,618",4
CN1100100000000,11,1,District of Columbia,2005,"318,130","295,907","22,223",7
CN1200100000000,12,1,"Alachua County, FL",2005,"122,826","120,035","2,791",2.3
CN1200300000000,12,3,"Baker County, FL",2005,"11,039","10,761",278,2.5
CN1200500000000,12,5,"Bay County, FL",2005,"81,803","79,548","2,255",2.8
CN1200700000000,12,7,"Bradford County, FL",2005,"11,633","11,344",289,2.5
CN1200900000000,12,9,"Brevard County, FL",2005,"258,490","251,204","7,286",2.8
CN1201100000000,12,11,"Broward County, FL",2005,"950,331","923,158","27,173",2.9
CN1201300000000,12,13,"Calhoun County, FL",2005,"5,207","5,055",152,2.9
CN1201500000000,12,15,"Charlotte County, FL",2005,"65,537","63,490","2,047",3.1
CN1201700000000,12,17,"Citrus County, FL",2005,"50,865","49,173","1,692",3.3
CN1201900000000,12,19,"Clay County, FL",2005,"86,034","83,740","2,294",2.7
CN1202100000000,12,21,"Collier County, FL",2005,"144,103","140,216","3,887",2.7
CN1202300000000,12,23,"Columbia County, FL",2005,"28,539","27,783",756,2.6
CN1202700000000,12,27,"DeSoto County, FL",2005,"13,425","12,949",476,3.5
CN1202900000000,12,29,"Dixie County, FL",2005,"5,507","5,344",163,3
CN1203100000000,12,31,"Duval County, FL",2005,"418,048","405,061","12,987",3.1
CN1203300000000,12,33,"Escambia County, FL",2005,"134,594","130,559","4,035",3
CN1203500000000,12,35,"Flagler County, FL",2005,"29,705","28,695","1,010",3.4
CN1203700000000,12,37,"Franklin County, FL",2005,"5,097","4,954",143,2.8
CN1203900000000,12,39,"Gadsden County, FL",2005,"20,323","19,710",613,3
