CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2017,"7,106","6,698",408,5.7
CN0215000000000,2,150,"Kodiak Island Borough, AK",2017,"6,333","6,036",297,4.7
CN0215800000000,2,158,"Kusilvak Census Area, AK",2017,"2,739","2,231",508,18.5
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2017,717,638,79,11
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2017,"48,345","44,608","3,737",7.7
CN0218000000000,2,180,"Nome Census Area, AK",2017,"4,098","3,633",465,11.3
CN0218500000000,2,185,"North Slope Borough, AK",2017,"3,604","3,354",250,6.9
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2017,"2,950","2,501",449,15.2
CN0219500000000,2,195,"Petersburg Borough, AK",2017,"1,417","1,295",122,8.6
CN0219800000000,2,198,"Prince of Wales-Hyder Census Area, AK",2017,"2,847","2,551",296,10.4
CN0222000000000,2,220,"Sitka Borough/city, AK",2017,"4,456","4,268",188,4.2
CN0223000000000,2,230,"Skagway Municipality, AK",2017,829,749,80,9.7
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",2017,"2,937","2,655",282,9.6
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",2017,"4,878","4,526",352,7.2
CN0227500000000,2,275,"Wrangell Borough/city, AK",2017,"1,050",975,75,7.1
CN0228200000000,2,282,"Yakutat Borough/city, AK",2017,233,213,20,8.6
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",2017,"2,462","2,054",408,16.6
CN0400100000000,4,1,"Apache County, AZ",2017,"20,433","18,300","2,133",10.4
CN0400300000000,4,3,"Cochise County, AZ",2017,"49,453","46,660","2,793",5.6
CN0400500000000,4,5,"Coconino County, AZ",2017,"75,595","71,354","4,241",5.6
CN0400700000000,4,7,"Gila County, AZ",2017,"21,363","20,054","1,309",6.1
CN0400900000000,4,9,"Graham County, AZ",2017,"14,394","13,600",794,5.5
CN0401100000000,4,11,"Greenlee County, AZ",2017,"3,992","3,789",203,5.1
CN0401200000000,4,12,"La Paz County, AZ",2017,"8,704","8,228",476,5.5
CN0401300000000,4,13,"Maricopa County, AZ",2017,"2,146,260","2,055,052","91,208",4.2
CN0401500000000,4,15,"Mohave County, AZ",2017,"82,566","77,653","4,913",6
CN0401700000000,4,17,"Navajo County, AZ",2017,"40,806","37,645","3,161",7.7
CN0401900000000,4,19,"Pima County, AZ",2017,"477,055","455,288","21,767",4.6
CN0402100000000,4,21,"Pinal County, AZ",2017,"171,890","163,117","8,773",5.1
CN0402300000000,4,23,"Santa Cruz County, AZ",2017,"19,114","17,280","1,834",9.6
CN0402500000000,4,25,"Yavapai County, AZ",2017,"102,091","97,409","4,682",4.6
CN0402700000000,4,27,"Yuma County, AZ",2017,"95,902","79,380","16,522",17.2
CN0500100000000,5,1,"Arkansas County, AR",2017,"8,979","8,684",295,3.3
CN0500300000000,5,3,"Ashley County, AR",2017,"7,877","7,434",443,5.6
CN0500500000000,5,5,"Baxter County, AR",2017,"16,388","15,683",705,4.3
CN0500700000000,5,7,"Benton County, AR",2017,"132,629","128,669","3,960",3
CN0500900000000,5,9,"Boone County, AR",2017,"15,817","15,269",548,3.5
CN0501100000000,5,11,"Bradley County, AR",2017,"4,462","4,257",205,4.6
CN0501300000000,5,13,"Calhoun County, AR",2017,"2,413","2,319",94,3.9
CN0501500000000,5,15,"Carroll County, AR",2017,"13,008","12,570",438,3.4
CN0501700000000,5,17,"Chicot County, AR",2017,"3,472","3,243",229,6.6
CN0501900000000,5,19,"Clark County, AR",2017,"9,587","9,210",377,3.9
CN0502100000000,5,21,"Clay County, AR",2017,"5,890","5,621",269,4.6
CN0502300000000,5,23,"Cleburne County, AR",2017,"9,299","8,837",462,5
CN0502500000000,5,25,"Cleveland County, AR",2017,"3,332","3,186",146,4.4
CN0502700000000,5,27,"Columbia County, AR",2017,"9,091","8,627",464,5.1
CN0502900000000,5,29,"Conway County, AR",2017,"8,241","7,844",397,4.8
CN0503100000000,5,31,"Craighead County, AR",2017,"53,656","52,029","1,627",3
CN0503300000000,5,33,"Crawford County, AR",2017,"26,964","26,005",959,3.6
CN0503500000000,5,35,"Crittenden County, AR",2017,"21,409","20,464",945,4.4
CN0503700000000,5,37,"Cross County, AR",2017,"7,666","7,356",310,4
CN0503900000000,5,39,"Dallas County, AR",2017,"2,923","2,793",130,4.4
CN0504100000000,5,41,"Desha County, AR",2017,"5,454","5,190",264,4.8
CN0504300000000,5,43,"Drew County, AR",2017,"7,972","7,563",409,5.1
CN0504500000000,5,45,"Faulkner County, AR",2017,"61,429","59,362","2,067",3.4
CN0504700000000,5,47,"Franklin County, AR",2017,"7,411","7,148",263,3.5
CN0504900000000,5,49,"Fulton County, AR",2017,"4,724","4,523",201,4.3
CN0505100000000,5,51,"Garland County, AR",2017,"40,388","38,741","1,647",4.1
CN0505300000000,5,53,"Grant County, AR",2017,"8,335","8,063",272,3.3
CN0505500000000,5,55,"Greene County, AR",2017,"19,745","19,011",734,3.7
CN0505700000000,5,57,"Hempstead County, AR",2017,"9,907","9,563",344,3.5
CN0505900000000,5,59,"Hot Spring County, AR",2017,"14,138","13,610",528,3.7
CN0506100000000,5,61,"Howard County, AR",2017,"5,995","5,812",183,3.1
CN0506300000000,5,63,"Independence County, AR",2017,"16,164","15,471",693,4.3
CN0506500000000,5,65,"Izard County, AR",2017,"4,888","4,615",273,5.6
CN0506700000000,5,67,"Jackson County, AR",2017,"5,889","5,540",349,5.9
CN0506900000000,5,69,"Jefferson County, AR",2017,"28,037","26,569","1,468",5.2
CN0507100000000,5,71,"Johnson County, AR",2017,"10,590","10,133",457,4.3
CN0507300000000,5,73,"Lafayette County, AR",2017,"2,542","2,413",129,5.1
CN0507500000000,5,75,"Lawrence County, AR",2017,"6,867","6,605",262,3.8
CN0507700000000,5,77,"Lee County, AR",2017,"2,973","2,828",145,4.9
CN0507900000000,5,79,"Lincoln County, AR",2017,"4,058","3,887",171,4.2
CN0508100000000,5,81,"Little River County, AR",2017,"5,506","5,237",269,4.9
CN0508300000000,5,83,"Logan County, AR",2017,"8,909","8,564",345,3.9
CN0508500000000,5,85,"Lonoke County, AR",2017,"33,888","32,769","1,119",3.3
CN0508700000000,5,87,"Madison County, AR",2017,"7,379","7,166",213,2.9
CN0508900000000,5,89,"Marion County, AR",2017,"6,488","6,229",259,4
CN0509100000000,5,91,"Miller County, AR",2017,"19,786","18,918",868,4.4
CN0509300000000,5,93,"Mississippi County, AR",2017,"17,809","16,740","1,069",6
CN0509500000000,5,95,"Monroe County, AR",2017,"2,801","2,681",120,4.3
CN0509700000000,5,97,"Montgomery County, AR",2017,"3,096","2,946",150,4.8
CN0509900000000,5,99,"Nevada County, AR",2017,"3,608","3,479",129,3.6
CN0510100000000,5,101,"Newton County, AR",2017,"3,327","3,205",122,3.7
CN0510300000000,5,103,"Ouachita County, AR",2017,"9,736","9,287",449,4.6
CN0510500000000,5,105,"Perry County, AR",2017,"4,251","4,073",178,4.2
CN0510700000000,5,107,"Phillips County, AR",2017,"6,541","6,159",382,5.8
CN0510900000000,5,109,"Pike County, AR",2017,"4,300","4,126",174,4
CN0511100000000,5,111,"Poinsett County, AR",2017,"10,270","9,839",431,4.2
CN0511300000000,5,113,"Polk County, AR",2017,"8,039","7,675",364,4.5
CN0511500000000,5,115,"Pope County, AR",2017,"29,133","27,825","1,308",4.5
CN0511700000000,5,117,"Prairie County, AR",2017,"3,700","3,548",152,4.1
CN0511900000000,5,119,"Pulaski County, AR",2017,"188,707","182,210","6,497",3.4
CN0512100000000,5,121,"Randolph County, AR",2017,"6,932","6,641",291,4.2
CN0512300000000,5,123,"St. Francis County, AR",2017,"8,373","7,947",426,5.1
CN0512500000000,5,125,"Saline County, AR",2017,"57,556","55,801","1,755",3
CN0512700000000,5,127,"Scott County, AR",2017,"4,440","4,285",155,3.5
CN0512900000000,5,129,"Searcy County, AR",2017,"2,939","2,802",137,4.7
CN0513100000000,5,131,"Sebastian County, AR",2017,"57,291","55,203","2,088",3.6
CN0513300000000,5,133,"Sevier County, AR",2017,"5,673","5,414",259,4.6
CN0513500000000,5,135,"Sharp County, AR",2017,"5,969","5,667",302,5.1
CN0513700000000,5,137,"Stone County, AR",2017,"4,800","4,569",231,4.8
CN0513900000000,5,139,"Union County, AR",2017,"16,118","15,259",859,5.3
CN0514100000000,5,141,"Van Buren County, AR",2017,"6,048","5,715",333,5.5
CN0514300000000,5,143,"Washington County, AR",2017,"120,838","117,676","3,162",2.6
CN0514500000000,5,145,"White County, AR",2017,"33,678","32,132","1,546",4.6
CN0514700000000,5,147,"Woodruff County, AR",2017,"2,929","2,786",143,4.9
CN0514900000000,5,149,"Yell County, AR",2017,"8,571","8,222",349,4.1
CN0600100000000,6,1,"Alameda County, CA",2017,"838,697","807,652","31,045",3.7
CN0600300000000,6,3,"Alpine County, CA",2017,549,515,34,6.2
CN0600500000000,6,5,"Amador County, CA",2017,"14,703","13,968",735,5
CN0600700000000,6,7,"Butte County, CA",2017,"102,068","96,122","5,946",5.8
CN0600900000000,6,9,"Calaveras County, CA",2017,"21,029","20,028","1,001",4.8
CN0601100000000,6,11,"Colusa County, CA",2017,"10,825","9,274","1,551",14.3
CN0601300000000,6,13,"Contra Costa County, CA",2017,"558,246","536,671","21,575",3.9
CN0601500000000,6,15,"Del Norte County, CA",2017,"9,702","9,074",628,6.5
CN0601700000000,6,17,"El Dorado County, CA",2017,"89,773","85,825","3,948",4.4
CN0601900000000,6,19,"Fresno County, CA",2017,"444,760","406,544","38,216",8.6
CN0602100000000,6,21,"Glenn County, CA",2017,"12,812","11,848",964,7.5
CN0602300000000,6,23,"Humboldt County, CA",2017,"62,524","59,883","2,641",4.2
CN0602500000000,6,25,"Imperial County, CA",2017,"72,094","57,926","14,168",19.7
CN0602700000000,6,27,"Inyo County, CA",2017,"8,611","8,232",379,4.4
CN0602900000000,6,29,"Kern County, CA",2017,"384,337","348,732","35,605",9.3
CN0603100000000,6,31,"Kings County, CA",2017,"57,305","52,169","5,136",9
CN0603300000000,6,33,"Lake County, CA",2017,"29,322","27,617","1,705",5.8
CN0603500000000,6,35,"Lassen County, CA",2017,"10,033","9,476",557,5.6
CN0603700000000,6,37,"Los Angeles County, CA",2017,"5,109,810","4,864,120","245,690",4.8
CN0603900000000,6,39,"Madera County, CA",2017,"60,951","55,970","4,981",8.2
CN0604100000000,6,41,"Marin County, CA",2017,"139,727","135,677","4,050",2.9
CN0604300000000,6,43,"Mariposa County, CA",2017,"7,658","7,208",450,5.9
CN0604500000000,6,45,"Mendocino County, CA",2017,"39,562","37,761","1,801",4.6
CN0604700000000,6,47,"Merced County, CA",2017,"115,291","104,402","10,889",9.4
CN0604900000000,6,49,"Modoc County, CA",2017,"3,195","2,934",261,8.2
CN0605100000000,6,51,"Mono County, CA",2017,"8,491","8,112",379,4.5
CN0605300000000,6,53,"Monterey County, CA",2017,"219,644","203,770","15,874",7.2
CN0605500000000,6,55,"Napa County, CA",2017,"73,286","70,597","2,689",3.7
CN0605700000000,6,57,"Nevada County, CA",2017,"48,320","46,320","2,000",4.1
CN0605900000000,6,59,"Orange County, CA",2017,"1,606,780","1,550,063","56,717",3.5
CN0606100000000,6,61,"Placer County, CA",2017,"181,354","174,297","7,057",3.9
CN0606300000000,6,63,"Plumas County, CA",2017,"7,770","7,075",695,8.9
CN0606500000000,6,65,"Riverside County, CA",2017,"1,071,594","1,014,926","56,668",5.3
CN0606700000000,6,67,"Sacramento County, CA",2017,"696,936","664,181","32,755",4.7
CN0606900000000,6,69,"San Benito County, CA",2017,"30,608","28,830","1,778",5.8
CN0607100000000,6,71,"San Bernardino County, CA",2017,"942,682","895,878","46,804",5
CN0607300000000,6,73,"San Diego County, CA",2017,"1,571,852","1,508,212","63,640",4
CN0607500000000,6,75,"San Francisco County/city, CA",2017,"563,427","546,814","16,613",2.9
CN0607700000000,6,77,"San Joaquin County, CA",2017,"323,172","300,411","22,761",7
CN0607900000000,6,79,"San Luis Obispo County, CA",2017,"140,345","135,263","5,082",3.6
CN0608100000000,6,81,"San Mateo County, CA",2017,"445,210","433,025","12,185",2.7
CN0608300000000,6,83,"Santa Barbara County, CA",2017,"215,094","205,285","9,809",4.6
CN0608500000000,6,85,"Santa Clara County, CA",2017,"1,038,022","1,004,370","33,652",3.2
CN0608700000000,6,87,"Santa Cruz County, CA",2017,"142,700","134,514","8,186",5.7
CN0608900000000,6,89,"Shasta County, CA",2017,"73,963","69,642","4,321",5.8
CN0609100000000,6,91,"Sierra County, CA",2017,"1,290","1,205",85,6.6
CN0609300000000,6,93,"Siskiyou County, CA",2017,"17,798","16,496","1,302",7.3
CN0609500000000,6,95,"Solano County, CA",2017,"208,087","198,094","9,993",4.8
CN0609700000000,6,97,"Sonoma County, CA",2017,"259,944","251,104","8,840",3.4
CN0609900000000,6,99,"Stanislaus County, CA",2017,"242,137","223,888","18,249",7.5
CN0610100000000,6,101,"Sutter County, CA",2017,"44,997","41,056","3,941",8.8
CN0610300000000,6,103,"Tehama County, CA",2017,"25,529","23,892","1,637",6.4
CN0610500000000,6,105,"Trinity County, CA",2017,"4,807","4,507",300,6.2
CN0610700000000,6,107,"Tulare County, CA",2017,"204,597","183,083","21,514",10.5
CN0610900000000,6,109,"Tuolumne County, CA",2017,"21,383","20,222","1,161",5.4
CN0611100000000,6,111,"Ventura County, CA",2017,"423,923","404,739","19,184",4.5
CN0611300000000,6,113,"Yolo County, CA",2017,"106,632","101,152","5,480",5.1
CN0611500000000,6,115,"Yuba County, CA",2017,"28,738","26,588","2,150",7.5
CN0800100000000,8,1,"Adams County, CO",2017,"260,140","252,756","7,384",2.8
CN0800300000000,8,3,"Alamosa County, CO",2017,"8,117","7,858",259,3.2
CN0800500000000,8,5,"Arapahoe County, CO",2017,"349,710","340,677","9,033",2.6
CN0800700000000,8,7,"Archuleta County, CO",2017,"6,600","6,414",186,2.8
CN0800900000000,8,9,"Baca County, CO",2017,"2,118","2,086",32,1.5
CN0801100000000,8,11,"Bent County, CO",2017,"1,920","1,871",49,2.6
CN0801300000000,8,13,"Boulder County, CO",2017,"186,219","182,044","4,175",2.2
CN0801400000000,8,14,"Broomfield County/city, CO",2017,"38,454","37,522",932,2.4
CN0801500000000,8,15,"Chaffee County, CO",2017,"9,285","9,082",203,2.2
CN0801700000000,8,17,"Cheyenne County, CO",2017,"1,131","1,113",18,1.6
CN0801900000000,8,19,"Clear Creek County, CO",2017,"5,855","5,714",141,2.4
CN0802100000000,8,21,"Conejos County, CO",2017,"3,912","3,761",151,3.9
CN0802300000000,8,23,"Costilla County, CO",2017,"1,817","1,757",60,3.3
CN0802500000000,8,25,"Crowley County, CO",2017,"1,466","1,424",42,2.9
CN0802700000000,8,27,"Custer County, CO",2017,"2,028","1,970",58,2.9
CN0802900000000,8,29,"Delta County, CO",2017,"14,240","13,727",513,3.6
CN0803100000000,8,31,"Denver County/city, CO",2017,"398,075","387,910","10,165",2.6
CN0803300000000,8,33,"Dolores County, CO",2017,"1,127","1,096",31,2.8
CN0803500000000,8,35,"Douglas County, CO",2017,"184,388","180,299","4,089",2.2
CN0803700000000,8,37,"Eagle County, CO",2017,"34,737","33,986",751,2.2
CN0803900000000,8,39,"Elbert County, CO",2017,"14,364","14,040",324,2.3
CN0804100000000,8,41,"El Paso County, CO",2017,"324,873","314,992","9,881",3
CN0804300000000,8,43,"Fremont County, CO",2017,"14,914","14,320",594,4
CN0804500000000,8,45,"Garfield County, CO",2017,"31,454","30,610",844,2.7
CN0804700000000,8,47,"Gilpin County, CO",2017,"3,595","3,527",68,1.9
CN0804900000000,8,49,"Grand County, CO",2017,"9,522","9,323",199,2.1
CN0805100000000,8,51,"Gunnison County, CO",2017,"10,669","10,468",201,1.9
CN0805300000000,8,53,"Hinsdale County, CO",2017,472,462,10,2.1
CN0805500000000,8,55,"Huerfano County, CO",2017,"2,541","2,405",136,5.4
CN0805700000000,8,57,"Jackson County, CO",2017,958,942,16,1.7
CN0805900000000,8,59,"Jefferson County, CO",2017,"322,393","314,521","7,872",2.4
CN0806100000000,8,61,"Kiowa County, CO",2017,923,907,16,1.7
CN0806300000000,8,63,"Kit Carson County, CO",2017,"4,372","4,302",70,1.6
CN0806500000000,8,65,"Lake County, CO",2017,"4,703","4,609",94,2
CN0806700000000,8,67,"La Plata County, CO",2017,"31,350","30,639",711,2.3
CN0806900000000,8,69,"Larimer County, CO",2017,"194,733","190,340","4,393",2.3
CN0807100000000,8,71,"Las Animas County, CO",2017,"6,242","6,007",235,3.8
CN0807300000000,8,73,"Lincoln County, CO",2017,"2,374","2,328",46,1.9
CN0807500000000,8,75,"Logan County, CO",2017,"11,079","10,838",241,2.2
CN0807700000000,8,77,"Mesa County, CO",2017,"73,440","70,735","2,705",3.7
CN0807900000000,8,79,"Mineral County, CO",2017,464,456,8,1.7
CN0808100000000,8,81,"Moffat County, CO",2017,"7,306","7,080",226,3.1
CN0808300000000,8,83,"Montezuma County, CO",2017,"12,809","12,337",472,3.7
CN0808500000000,8,85,"Montrose County, CO",2017,"20,752","20,118",634,3.1
CN0808700000000,8,87,"Morgan County, CO",2017,"15,543","15,193",350,2.3
CN0808900000000,8,89,"Otero County, CO",2017,"8,247","7,928",319,3.9
CN0809100000000,8,91,"Ouray County, CO",2017,"2,256","2,196",60,2.7
CN0809300000000,8,93,"Park County, CO",2017,"10,439","10,210",229,2.2
CN0809500000000,8,95,"Phillips County, CO",2017,"2,568","2,530",38,1.5
CN0809700000000,8,97,"Pitkin County, CO",2017,"10,958","10,644",314,2.9
CN0809900000000,8,99,"Prowers County, CO",2017,"6,181","6,031",150,2.4
CN0810100000000,8,101,"Pueblo County, CO",2017,"74,506","71,526","2,980",4
CN0810300000000,8,103,"Rio Blanco County, CO",2017,"2,775","2,675",100,3.6
CN0810500000000,8,105,"Rio Grande County, CO",2017,"5,353","5,137",216,4
CN0810700000000,8,107,"Routt County, CO",2017,"15,517","15,174",343,2.2
CN0810900000000,8,109,"Saguache County, CO",2017,"3,425","3,284",141,4.1
CN0811100000000,8,111,"San Juan County, CO",2017,526,515,11,2.1
CN0811300000000,8,113,"San Miguel County, CO",2017,"5,331","5,190",141,2.6
CN0811500000000,8,115,"Sedgwick County, CO",2017,"1,188","1,164",24,2
CN0811700000000,8,117,"Summit County, CO",2017,"21,799","21,420",379,1.7
CN0811900000000,8,119,"Teller County, CO",2017,"12,211","11,847",364,3
CN0812100000000,8,121,"Washington County, CO",2017,"3,022","2,967",55,1.8
CN0812300000000,8,123,"Weld County, CO",2017,"157,350","153,433","3,917",2.5
CN0812500000000,8,125,"Yuma County, CO",2017,"5,666","5,581",85,1.5
CN0900100000000,9,1,"Fairfield County, CT",2017,"479,975","459,476","20,499",4.3
CN0900300000000,9,3,"Hartford County, CT",2017,"478,852","457,067","21,785",4.5
CN0900500000000,9,5,"Litchfield County, CT",2017,"104,298","100,044","4,254",4.1
CN0900700000000,9,7,"Middlesex County, CT",2017,"93,021","89,483","3,538",3.8
CN0900900000000,9,9,"New Haven County, CT",2017,"460,033","438,277","21,756",4.7
CN0901100000000,9,11,"New London County, CT",2017,"137,927","132,098","5,829",4.2
CN0901300000000,9,13,"Tolland County, CT",2017,"86,124","82,892","3,232",3.8
CN0901500000000,9,15,"Windham County, CT",2017,"63,119","60,109","3,010",4.8
CN1000100000000,10,1,"Kent County, DE",2017,"77,350","73,600","3,750",4.8
CN1000300000000,10,3,"New Castle County, DE",2017,"295,130","282,287","12,843",4.4
CN1000500000000,10,5,"Sussex County, DE",2017,"103,190","98,626","4,564",4.4
CN1100100000000,11,1,District of Columbia,2017,"393,326","369,388","23,938",6.1
CN1200100000000,12,1,"Alachua County, FL",2017,"135,272","130,056","5,216",3.9
CN1200300000000,12,3,"Baker County, FL",2017,"11,641","11,149",492,4.2
CN1200500000000,12,5,"Bay County, FL",2017,"88,151","84,453","3,698",4.2
CN1200700000000,12,7,"Bradford County, FL",2017,"11,241","10,827",414,3.7
CN1200900000000,12,9,"Brevard County, FL",2017,"268,605","256,861","11,744",4.4
CN1201100000000,12,11,"Broward County, FL",2017,"1,021,018","980,078","40,940",4
CN1201300000000,12,13,"Calhoun County, FL",2017,"4,969","4,724",245,4.9
CN1201500000000,12,15,"Charlotte County, FL",2017,"69,962","66,612","3,350",4.8
CN1201700000000,12,17,"Citrus County, FL",2017,"47,822","44,981","2,841",5.9
CN1201900000000,12,19,"Clay County, FL",2017,"104,051","99,963","4,088",3.9
CN1202100000000,12,21,"Collier County, FL",2017,"173,133","165,888","7,245",4.2
CN1202300000000,12,23,"Columbia County, FL",2017,"29,297","28,004","1,293",4.4
CN1202700000000,12,27,"DeSoto County, FL",2017,"14,034","13,401",633,4.5
CN1202900000000,12,29,"Dixie County, FL",2017,"5,743","5,467",276,4.8
CN1203100000000,12,31,"Duval County, FL",2017,"477,717","457,198","20,519",4.3
CN1203300000000,12,33,"Escambia County, FL",2017,"141,954","135,943","6,011",4.2
CN1203500000000,12,35,"Flagler County, FL",2017,"46,111","43,871","2,240",4.9
