Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Kentucky,20191105,"15,955",CASEY,"3,530","Bevin, Matt G.",Incumbent,"1,208","Beshear, Andy",Challenger,L,66,"Hicks, John",Challenger,1,"2,322",R,1.37,74.50,25.50,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"73,955",CHRISTIAN,"7,974","Bevin, Matt G.",Incumbent,"6,023","Beshear, Andy",Challenger,L,296,"Hicks, John",Challenger,N/A,"1,951",R,2.07,56.97,43.03,,,
Governor,Kentucky,20191105,"35,613",CLARK,"6,777","Bevin, Matt G.",Incumbent,"5,876","Beshear, Andy",Challenger,L,238,"Hicks, John",Challenger,N/A,901,R,1.85,53.56,46.44,,,
Governor,Kentucky,20191105,"21,730",CLAY,"3,225","Bevin, Matt G.",Incumbent,"1,298","Beshear, Andy",Challenger,L,96,"Hicks, John",Challenger,N/A,"1,927",R,2.08,71.30,28.70,,,
Governor,Kentucky,20191105,"10,272",CLINTON,"2,047","Bevin, Matt G.",Incumbent,692,"Beshear, Andy",Challenger,L,45,"Hicks, John",Challenger,N/A,"1,355",R,1.62,74.74,25.26,,,
Governor,Kentucky,20191105,"9,315",CRITTENDEN,"1,977","Bevin, Matt G.",Incumbent,916,"Beshear, Andy",Challenger,L,66,"Hicks, John",Challenger,N/A,"1,061",R,2.23,68.34,31.66,,,
Governor,Kentucky,20191105,"6,856",CUMBERLAND,"1,418","Bevin, Matt G.",Incumbent,503,"Beshear, Andy",Challenger,L,33,"Hicks, John",Challenger,N/A,915,R,1.69,73.82,26.18,,,
Governor,Kentucky,20191105,"96,656",DAVIESS,"17,238","Bevin, Matt G.",Incumbent,"16,012","Beshear, Andy",Challenger,L,805,"Hicks, John",Challenger,N/A,"1,226",R,2.36,51.84,48.16,,,
Governor,Kentucky,20191105,"12,161",EDMONSON,"2,284","Bevin, Matt G.",Incumbent,"1,383","Beshear, Andy",Challenger,L,59,"Hicks, John",Challenger,N/A,901,R,1.58,62.29,37.71,,,
Governor,Kentucky,20191105,"7,852",ELLIOTT,747,"Bevin, Matt G.",Incumbent,"1,148","Beshear, Andy",Challenger,L,42,"Hicks, John",Challenger,N/A,401,D,2.17,39.42,60.58,,,
Governor,Kentucky,20191105,"14,672",ESTILL,"2,427","Bevin, Matt G.",Incumbent,"1,617","Beshear, Andy",Challenger,L,91,"Hicks, John",Challenger,1,810,R,2.20,60.01,39.99,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"295,803",FAYETTE,"36,915","Bevin, Matt G.",Incumbent,"73,397","Beshear, Andy",Challenger,L,"1,719","Hicks, John",Challenger,4,"36,482",D,1.53,33.46,66.54,,,"Whyte, Blackii Effing (Write-in) 4"
Governor,Kentucky,20191105,"14,348",FLEMING,"2,818","Bevin, Matt G.",Incumbent,"1,807","Beshear, Andy",Challenger,L,81,"Hicks, John",Challenger,N/A,"1,011",R,1.72,60.93,39.07,,,
Governor,Kentucky,20191105,"39,451",FLOYD,"5,048","Bevin, Matt G.",Incumbent,"5,903","Beshear, Andy",Challenger,L,279,"Hicks, John",Challenger,N/A,855,D,2.48,46.10,53.90,,,
Governor,Kentucky,20191105,"49,285",FRANKLIN,"7,570","Bevin, Matt G.",Incumbent,"12,888","Beshear, Andy",Challenger,L,493,"Hicks, John",Challenger,N/A,"5,318",D,2.35,37.00,63.00,,,
Governor,Kentucky,20191105,"6,813",FULTON,857,"Bevin, Matt G.",Incumbent,589,"Beshear, Andy",Challenger,L,18,"Hicks, John",Challenger,N/A,268,R,1.23,59.27,40.73,,,
Governor,Kentucky,20191105,"8,589",GALLATIN,"1,238","Bevin, Matt G.",Incumbent,871,"Beshear, Andy",Challenger,L,69,"Hicks, John",Challenger,N/A,367,R,3.17,58.70,41.30,,,
Governor,Kentucky,20191105,"16,912",GARRARD,"3,676","Bevin, Matt G.",Incumbent,"2,004","Beshear, Andy",Challenger,L,119,"Hicks, John",Challenger,N/A,"1,672",R,2.05,64.72,35.28,,,
Governor,Kentucky,20191105,"24,662",GRANT,"4,010","Bevin, Matt G.",Incumbent,"2,261","Beshear, Andy",Challenger,L,154,"Hicks, John",Challenger,N/A,"1,749",R,2.40,63.95,36.05,,,
Governor,Kentucky,20191105,"37,121",GRAVES,"8,278","Bevin, Matt G.",Incumbent,"4,214","Beshear, Andy",Challenger,L,315,"Hicks, John",Challenger,N/A,"4,064",R,2.46,66.27,33.73,,,
Governor,Kentucky,20191105,"25,746",GRAYSON,"5,319","Bevin, Matt G.",Incumbent,"2,621","Beshear, Andy",Challenger,L,201,"Hicks, John",Challenger,N/A,"2,698",R,2.47,66.99,33.01,,,
Governor,Kentucky,20191105,"11,258",GREEN,"2,743","Bevin, Matt G.",Incumbent,997,"Beshear, Andy",Challenger,L,67,"Hicks, John",Challenger,N/A,"1,746",R,1.76,73.34,26.66,,,
Governor,Kentucky,20191105,"36,910",GREENUP,"5,905","Bevin, Matt G.",Incumbent,"5,102","Beshear, Andy",Challenger,L,259,"Hicks, John",Challenger,N/A,803,R,2.30,53.65,46.35,,,
Governor,Kentucky,20191105,"8,565",HANCOCK,"1,650","Bevin, Matt G.",Incumbent,"1,891","Beshear, Andy",Challenger,L,113,"Hicks, John",Challenger,N/A,241,D,3.09,46.60,53.40,,,
Governor,Kentucky,20191105,"105,543",HARDIN,"16,018","Bevin, Matt G.",Incumbent,"14,524","Beshear, Andy",Challenger,L,710,"Hicks, John",Challenger,N/A,"1,494",R,2.27,52.45,47.55,,,
Governor,Kentucky,20191105,"29,278",HARLAN,"4,468","Bevin, Matt G.",Incumbent,"1,867","Beshear, Andy",Challenger,L,136,"Hicks, John",Challenger,N/A,"2,601",R,2.10,70.53,29.47,,,
Governor,Kentucky,20191105,"18,846",HARRISON,"3,253","Bevin, Matt G.",Incumbent,"2,535","Beshear, Andy",Challenger,L,120,"Hicks, John",Challenger,N/A,718,R,2.03,56.20,43.80,,,
Governor,Kentucky,20191105,"18,199",HART,"3,143","Bevin, Matt G.",Incumbent,"1,997","Beshear, Andy",Challenger,L,116,"Hicks, John",Challenger,N/A,"1,146",R,2.21,61.15,38.85,,,
Governor,Kentucky,20191105,"46,250",HENDERSON,"6,303","Bevin, Matt G.",Incumbent,"6,863","Beshear, Andy",Challenger,L,225,"Hicks, John",Challenger,N/A,560,D,1.68,47.87,52.13,,,
Governor,Kentucky,20191105,"15,416",HENRY,"3,070","Bevin, Matt G.",Incumbent,"2,325","Beshear, Andy",Challenger,L,110,"Hicks, John",Challenger,N/A,745,R,2.00,56.90,43.10,,,
Governor,Kentucky,20191105,"4,902",HICKMAN,"1,072","Bevin, Matt G.",Incumbent,469,"Beshear, Andy",Challenger,L,22,"Hicks, John",Challenger,N/A,603,R,1.41,69.57,30.43,,,
Governor,Kentucky,20191105,"46,920",HOPKINS,"8,077","Bevin, Matt G.",Incumbent,"5,411","Beshear, Andy",Challenger,L,304,"Hicks, John",Challenger,N/A,"2,666",R,2.20,59.88,40.12,,,
Governor,Kentucky,20191105,"13,494",JACKSON,"3,214","Bevin, Matt G.",Incumbent,749,"Beshear, Andy",Challenger,L,86,"Hicks, John",Challenger,N/A,"2,465",R,2.12,81.10,18.90,,,
Governor,Kentucky,20191105,"741,096",JEFFERSON,"87,740","Bevin, Matt G.",Incumbent,"186,561","Beshear, Andy",Challenger,L,"4,171","Hicks, John",Challenger,7,"98,821",D,1.50,31.99,68.01,,,"Whyte, Blackii Effing (Write-in) 7"
Governor,Kentucky,20191105,"48,586",JESSAMINE,"10,363","Bevin, Matt G.",Incumbent,"8,102","Beshear, Andy",Challenger,L,360,"Hicks, John",Challenger,1,"2,261",R,1.91,56.12,43.88,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"23,356",JOHNSON,"3,988","Bevin, Matt G.",Incumbent,"2,304","Beshear, Andy",Challenger,L,192,"Hicks, John",Challenger,N/A,"1,684",R,2.96,63.38,36.62,,,
Governor,Kentucky,20191105,"159,720",KENTON,"24,936","Bevin, Matt G.",Incumbent,"25,479","Beshear, Andy",Challenger,L,"1,082","Hicks, John",Challenger,1,543,D,2.10,49.46,50.54,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"16,346",KNOTT,"2,052","Bevin, Matt G.",Incumbent,"2,096","Beshear, Andy",Challenger,L,92,"Hicks, John",Challenger,5,44,D,2.17,49.47,50.53,,,"Whyte, Blackii Effing (Write-in) 5"
Governor,Kentucky,20191105,"31,883",KNOX,"5,346","Bevin, Matt G.",Incumbent,"2,658","Beshear, Andy",Challenger,L,169,"Hicks, John",Challenger,N/A,"2,688",R,2.07,66.79,33.21,,,
Governor,Kentucky,20191105,"14,193",LARUE,"2,835","Bevin, Matt G.",Incumbent,"1,744","Beshear, Andy",Challenger,L,121,"Hicks, John",Challenger,N/A,"1,091",R,2.57,61.91,38.09,,,
Governor,Kentucky,20191105,"58,849",LAUREL,"12,667","Bevin, Matt G.",Incumbent,"4,722","Beshear, Andy",Challenger,L,397,"Hicks, John",Challenger,N/A,"7,945",R,2.23,72.84,27.16,,,
Governor,Kentucky,20191105,"15,860",LAWRENCE,"2,417","Bevin, Matt G.",Incumbent,"1,515","Beshear, Andy",Challenger,L,71,"Hicks, John",Challenger,N/A,902,R,1.77,61.47,38.53,,,
Governor,Kentucky,20191105,"7,887",LEE,"1,321","Bevin, Matt G.",Incumbent,675,"Beshear, Andy",Challenger,L,47,"Hicks, John",Challenger,N/A,646,R,2.30,66.18,33.82,,,
Governor,Kentucky,20191105,"11,310",LESLIE,"2,289","Bevin, Matt G.",Incumbent,680,"Beshear, Andy",Challenger,L,51,"Hicks, John",Challenger,N/A,"1,609",R,1.69,77.10,22.90,,,
Governor,Kentucky,20191105,"24,519",LETCHER,"3,089","Bevin, Matt G.",Incumbent,"2,626","Beshear, Andy",Challenger,L,139,"Hicks, John",Challenger,1,463,R,2.37,54.05,45.95,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"13,870",LEWIS,"2,424","Bevin, Matt G.",Incumbent,948,"Beshear, Andy",Challenger,L,103,"Hicks, John",Challenger,N/A,"1,476",R,2.96,71.89,28.11,,,
Governor,Kentucky,20191105,"24,742",LINCOLN,"4,430","Bevin, Matt G.",Incumbent,"2,558","Beshear, Andy",Challenger,L,154,"Hicks, John",Challenger,N/A,"1,872",R,2.16,63.39,36.61,,,
Governor,Kentucky,20191105,"9,519",LIVINGSTON,"2,084","Bevin, Matt G.",Incumbent,"1,205","Beshear, Andy",Challenger,L,55,"Hicks, John",Challenger,N/A,879,R,1.64,63.36,36.64,,,
Governor,Kentucky,20191105,"26,835",LOGAN,"4,525","Bevin, Matt G.",Incumbent,"2,911","Beshear, Andy",Challenger,L,166,"Hicks, John",Challenger,N/A,"1,614",R,2.18,60.85,39.15,,,
Governor,Kentucky,20191105,"8,314",LYON,"1,779","Bevin, Matt G.",Incumbent,"1,253","Beshear, Andy",Challenger,L,43,"Hicks, John",Challenger,N/A,526,R,1.40,58.67,41.33,,,
Governor,Kentucky,20191105,"82,916",MADISON,"14,943","Bevin, Matt G.",Incumbent,"15,017","Beshear, Andy",Challenger,L,705,"Hicks, John",Challenger,8,74,D,2.30,49.88,50.12,,,"Whyte, Blackii Effing (Write-in) 8"
Governor,Kentucky,20191105,"13,333",MAGOFFIN,"1,629","Bevin, Matt G.",Incumbent,"1,968","Beshear, Andy",Challenger,L,77,"Hicks, John",Challenger,N/A,339,D,2.10,45.29,54.71,,,
Governor,Kentucky,20191105,"19,820",MARION,"2,787","Bevin, Matt G.",Incumbent,"3,155","Beshear, Andy",Challenger,L,119,"Hicks, John",Challenger,N/A,368,D,1.96,46.90,53.10,,,
Governor,Kentucky,20191105,"31,448",MARSHALL,"7,526","Bevin, Matt G.",Incumbent,"4,834","Beshear, Andy",Challenger,L,290,"Hicks, John",Challenger,N/A,"2,692",R,2.29,60.89,39.11,,,
Governor,Kentucky,20191105,"12,929",MARTIN,"1,596","Bevin, Matt G.",Incumbent,554,"Beshear, Andy",Challenger,L,55,"Hicks, John",Challenger,N/A,"1,042",R,2.49,74.23,25.77,,,
Governor,Kentucky,20191105,"17,490",MASON,"2,719","Bevin, Matt G.",Incumbent,"2,246","Beshear, Andy",Challenger,L,111,"Hicks, John",Challenger,N/A,473,R,2.19,54.76,45.24,,,
Governor,Kentucky,20191105,"65,565",MCCRACKEN,"13,252","Bevin, Matt G.",Incumbent,"9,695","Beshear, Andy",Challenger,L,355,"Hicks, John",Challenger,1,"3,557",R,1.52,57.75,42.25,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"18,306",MCCREARY,"3,181","Bevin, Matt G.",Incumbent,"1,340","Beshear, Andy",Challenger,L,126,"Hicks, John",Challenger,2,"1,841",R,2.71,70.36,29.64,,,"Whyte, Blackii Effing (Write-in) 2"
Governor,Kentucky,20191105,"9,531",MCLEAN,"2,117","Bevin, Matt G.",Incumbent,"1,357","Beshear, Andy",Challenger,L,95,"Hicks, John",Challenger,N/A,760,R,2.66,60.94,39.06,,,
Governor,Kentucky,20191105,"28,602",MEADE,"4,787","Bevin, Matt G.",Incumbent,"3,984","Beshear, Andy",Challenger,L,246,"Hicks, John",Challenger,N/A,803,R,2.73,54.58,45.42,,,
Governor,Kentucky,20191105,"6,306",MENIFEE,"1,113","Bevin, Matt G.",Incumbent,959,"Beshear, Andy",Challenger,L,44,"Hicks, John",Challenger,N/A,154,R,2.08,53.72,46.28,,,
Governor,Kentucky,20191105,"21,331",MERCER,"4,718","Bevin, Matt G.",Incumbent,"3,541","Beshear, Andy",Challenger,L,152,"Hicks, John",Challenger,N/A,"1,177",R,1.81,57.13,42.87,,,
Governor,Kentucky,20191105,"10,099",METCALFE,"2,264","Bevin, Matt G.",Incumbent,"1,495","Beshear, Andy",Challenger,L,101,"Hicks, John",Challenger,N/A,769,R,2.62,60.23,39.77,,,
Governor,Kentucky,20191105,"10,963",MONROE,"2,482","Bevin, Matt G.",Incumbent,837,"Beshear, Andy",Challenger,L,61,"Hicks, John",Challenger,N/A,"1,645",R,1.80,74.78,25.22,,,
Governor,Kentucky,20191105,"26,499",MONTGOMERY,"4,745","Bevin, Matt G.",Incumbent,"3,934","Beshear, Andy",Challenger,L,144,"Hicks, John",Challenger,N/A,811,R,1.63,54.67,45.33,,,
Governor,Kentucky,20191105,"13,923",MORGAN,"1,929","Bevin, Matt G.",Incumbent,"1,726","Beshear, Andy",Challenger,L,96,"Hicks, John",Challenger,N/A,203,R,2.56,52.78,47.22,,,
Governor,Kentucky,20191105,"31,499",MUHLENBERG,"4,551","Bevin, Matt G.",Incumbent,"4,019","Beshear, Andy",Challenger,L,160,"Hicks, John",Challenger,2,532,R,1.83,53.10,46.90,,,"Whyte, Blackii Effing (Write-in) 2"
Governor,Kentucky,20191105,"43,437",NELSON,"7,511","Bevin, Matt G.",Incumbent,"7,387","Beshear, Andy",Challenger,L,331,"Hicks, John",Challenger,N/A,124,R,2.17,50.42,49.58,,,
Governor,Kentucky,20191105,"7,135",NICHOLAS,"1,134","Bevin, Matt G.",Incumbent,"1,157","Beshear, Andy",Challenger,L,47,"Hicks, John",Challenger,N/A,23,D,2.01,49.50,50.50,,,
Governor,Kentucky,20191105,"23,842",OHIO,"4,040","Bevin, Matt G.",Incumbent,"2,877","Beshear, Andy",Challenger,L,224,"Hicks, John",Challenger,N/A,"1,163",R,3.14,58.41,41.59,,,
Governor,Kentucky,20191105,"60,316",OLDHAM,"13,488","Bevin, Matt G.",Incumbent,"12,115","Beshear, Andy",Challenger,L,551,"Hicks, John",Challenger,N/A,"1,373",R,2.11,52.68,47.32,,,
Governor,Kentucky,20191105,"10,841",OWEN,"2,195","Bevin, Matt G.",Incumbent,"1,419","Beshear, Andy",Challenger,L,68,"Hicks, John",Challenger,N/A,776,R,1.85,60.74,39.26,,,
Governor,Kentucky,20191105,"4,755",OWSLEY,932,"Bevin, Matt G.",Incumbent,402,"Beshear, Andy",Challenger,L,32,"Hicks, John",Challenger,N/A,530,R,2.34,69.87,30.13,,,
Governor,Kentucky,20191105,"14,877",PENDLETON,"2,547","Bevin, Matt G.",Incumbent,"1,502","Beshear, Andy",Challenger,L,92,"Hicks, John",Challenger,N/A,"1,045",R,2.22,62.90,37.10,,,
Governor,Kentucky,20191105,"28,712",PERRY,"3,855","Bevin, Matt G.",Incumbent,"3,183","Beshear, Andy",Challenger,L,114,"Hicks, John",Challenger,N/A,672,R,1.59,54.77,45.23,,,
Governor,Kentucky,20191105,"65,024",PIKE,"9,011","Bevin, Matt G.",Incumbent,"7,131","Beshear, Andy",Challenger,L,466,"Hicks, John",Challenger,1,"1,880",R,2.81,55.82,44.18,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"12,613",POWELL,"1,997","Bevin, Matt G.",Incumbent,"1,791","Beshear, Andy",Challenger,L,78,"Hicks, John",Challenger,N/A,206,R,2.02,52.72,47.28,,,
Governor,Kentucky,20191105,"63,063",PULASKI,"14,756","Bevin, Matt G.",Incumbent,"5,891","Beshear, Andy",Challenger,L,419,"Hicks, John",Challenger,1,"8,865",R,1.99,71.47,28.53,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"2,282",ROBERTSON,430,"Bevin, Matt G.",Incumbent,325,"Beshear, Andy",Challenger,L,16,"Hicks, John",Challenger,N/A,105,R,2.08,56.95,43.05,,,
Governor,Kentucky,20191105,"17,056",ROCKCASTLE,"3,481","Bevin, Matt G.",Incumbent,"1,354","Beshear, Andy",Challenger,L,102,"Hicks, John",Challenger,1,"2,127",R,2.07,72.00,28.00,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"23,333",ROWAN,"2,744","Bevin, Matt G.",Incumbent,"4,045","Beshear, Andy",Challenger,L,129,"Hicks, John",Challenger,N/A,"1,301",D,1.86,40.42,59.58,,,
Governor,Kentucky,20191105,"17,565",RUSSELL,"4,252","Bevin, Matt G.",Incumbent,"1,571","Beshear, Andy",Challenger,L,105,"Hicks, John",Challenger,N/A,"2,681",R,1.77,73.02,26.98,,,
Governor,Kentucky,20191105,"47,173",SCOTT,"9,730","Bevin, Matt G.",Incumbent,"9,827","Beshear, Andy",Challenger,L,458,"Hicks, John",Challenger,N/A,97,D,2.29,49.75,50.25,,,
Governor,Kentucky,20191105,"42,074",SHELBY,"9,062","Bevin, Matt G.",Incumbent,"7,380","Beshear, Andy",Challenger,L,343,"Hicks, John",Challenger,2,"1,682",R,2.04,55.11,44.89,,,"Whyte, Blackii Effing (Write-in) 2"
Governor,Kentucky,20191105,"17,327",SIMPSON,"2,457","Bevin, Matt G.",Incumbent,"2,203","Beshear, Andy",Challenger,L,80,"Hicks, John",Challenger,N/A,254,R,1.69,52.73,47.27,,,
Governor,Kentucky,20191105,"17,061",SPENCER,"4,664","Bevin, Matt G.",Incumbent,"2,667","Beshear, Andy",Challenger,L,161,"Hicks, John",Challenger,1,"1,997",R,2.15,63.62,36.38,,,"Whyte, Blackii Effing (Write-in) 1"
Governor,Kentucky,20191105,"24,512",TAYLOR,"5,143","Bevin, Matt G.",Incumbent,"3,093","Beshear, Andy",Challenger,L,153,"Hicks, John",Challenger,N/A,"2,050",R,1.82,62.45,37.55,,,
Governor,Kentucky,20191105,"12,460",TODD,"1,713","Bevin, Matt G.",Incumbent,"1,037","Beshear, Andy",Challenger,L,80,"Hicks, John",Challenger,N/A,676,R,2.83,62.29,37.71,,,
Governor,Kentucky,20191105,"14,339",TRIGG,"2,839","Bevin, Matt G.",Incumbent,"1,622","Beshear, Andy",Challenger,L,84,"Hicks, John",Challenger,N/A,"1,217",R,1.85,63.64,36.36,,,
Governor,Kentucky,20191105,"8,809",TRIMBLE,"1,580","Bevin, Matt G.",Incumbent,"1,057","Beshear, Andy",Challenger,L,69,"Hicks, John",Challenger,N/A,523,R,2.55,59.92,40.08,,,
Governor,Kentucky,20191105,"15,007",UNION,"2,483","Bevin, Matt G.",Incumbent,"1,800","Beshear, Andy",Challenger,L,98,"Hicks, John",Challenger,N/A,683,R,2.24,57.97,42.03,,,
Governor,Kentucky,20191105,"113,792",WARREN,"17,118","Bevin, Matt G.",Incumbent,"18,249","Beshear, Andy",Challenger,L,558,"Hicks, John",Challenger,N/A,"1,131",D,1.55,48.40,51.60,,,
Governor,Kentucky,20191105,"11,717",WASHINGTON,"2,522","Bevin, Matt G.",Incumbent,"1,839","Beshear, Andy",Challenger,L,96,"Hicks, John",Challenger,N/A,683,R,2.15,57.83,42.17,,,
Governor,Kentucky,20191105,"20,813",WAYNE,"3,472","Bevin, Matt G.",Incumbent,"1,983","Beshear, Andy",Challenger,L,90,"Hicks, John",Challenger,N/A,"1,489",R,1.62,63.65,36.35,,,
Governor,Kentucky,20191105,"13,621",WEBSTER,"2,271","Bevin, Matt G.",Incumbent,"1,495","Beshear, Andy",Challenger,L,90,"Hicks, John",Challenger,N/A,776,R,2.33,60.30,39.70,,,
Governor,Kentucky,20191105,"35,637",WHITLEY,"6,672","Bevin, Matt G.",Incumbent,"2,995","Beshear, Andy",Challenger,L,218,"Hicks, John",Challenger,N/A,"3,677",R,2.21,69.02,30.98,,,
Governor,Kentucky,20191105,"7,355",WOLFE,958,"Bevin, Matt G.",Incumbent,"1,194","Beshear, Andy",Challenger,L,39,"Hicks, John",Challenger,N/A,236,D,1.78,44.52,55.48,,,
Governor,Kentucky,20191105,"24,939",WOODFORD,"5,277","Bevin, Matt G.",Incumbent,"6,235","Beshear, Andy",Challenger,L,227,"Hicks, John",Challenger,N/A,958,D,1.93,45.84,54.16,,,
Governor,Louisiana,20191012,"61,773",ACADIA,N/A,N/A,N/A,N/A,N/A,N/A,I,77,"Landrieu, Gary",Challenger,"17,993",77,I,.43,.00,.00,,,"Edwards, John (Democrat) 4,492; Rispone, Eddie (Republican) 5,333; Abraham, Ralph Lee (Republican) 7,960; Dantzler, Oscar (Democrat) 99; Landry, Patrick (Republican) 109"
